time	d_stereo	d_prop	d_filter	velo	acc	status
1526821864.167591	8.800230	6.677819	19.759355	-5.402190	0.988650	1
1526821864.634862	9.000230	6.877819	18.118853	-3.510928	0.469805	1
1526821865.050711	9.388918	26.343085	17.523208	-1.432403	0.081919	1
1526821865.473995	6.955940	15.005872	15.592064	-4.562431	0.982612	1
1526821865.891582	7.155940	15.205872	14.335396	-3.009486	0.485090	1
1526821866.322909	7.355940	15.405872	13.460165	-2.029365	0.243395	1
1526821866.710363	7.555940	15.605872	12.825104	-1.639138	0.171677	1
1526821867.157557	7.755940	15.805872	12.353492	-1.054574	0.000000	0
1526821867.554487	7.955940	16.005872	11.999842	-0.890987	0.000000	0
1526821867.974859	8.155940	16.205872	11.735266	-0.629430	0.000000	0
1526821868.385482	8.355940	16.405872	11.540370	-0.474661	0.000000	0
1526821868.773161	8.555940	16.605872	11.401514	-0.358194	0.000000	0
1526821869.175671	4.954220	8.780858	10.426875	-2.421729	0.540345	1
1526821869.618852	5.154220	8.980858	9.678097	-1.689664	0.305142	1
1526821870.035723	5.354220	9.180858	9.097171	-1.393496	0.236972	1
1526821870.452028	5.554220	9.380858	8.645675	-1.084511	0.000000	0
1526821870.859741	5.754220	9.580858	8.296869	-0.855554	0.000000	0
1526821871.300583	5.954220	9.780858	8.031337	-0.602352	0.000000	0
1526821871.701240	6.154220	9.980858	7.834463	-0.491408	0.000000	0
1526821872.146740	6.354220	10.180858	7.694904	-0.313276	0.000000	0
1526821872.542838	6.554220	10.380858	7.603639	-0.230418	0.000000	0
1526821872.953492	7.083863	9.786133	7.585445	-0.044310	0.000000	0
1526821873.367549	7.283863	9.986133	7.598099	0.030565	0.000000	0
1526821873.769178	7.483863	10.186133	7.635139	0.092230	0.000000	0
1526821874.152265	7.683863	10.386133	7.692062	0.148595	0.000000	0
1526821874.580088	7.883863	10.586133	7.765568	0.171823	0.000000	0
1526821874.954347	8.083863	10.786133	7.853143	0.234004	0.000000	0
1526821875.371890	8.283863	10.986133	7.952805	0.238705	0.000000	0
1526821875.740364	8.483863	11.186133	8.062955	0.298942	0.000000	0
1526821876.140242	8.683863	11.386133	8.182272	0.298405	0.000000	0
1526821876.534200	8.883863	11.586133	8.309650	0.323354	0.000000	0
1526821876.968747	9.083863	11.786133	8.444153	0.309542	0.000000	0
1526821877.388760	9.283863	11.986133	8.584977	0.335293	0.000000	0
1526821877.802757	9.483863	12.186133	8.731430	0.353775	0.000000	0
1526821878.218584	9.683863	12.386133	8.882907	0.364296	0.000000	0
1526821878.613243	12.284080	27.371729	9.494574	1.549980	0.000000	0
1526821879.014547	12.484080	27.571729	10.092892	1.491025	0.000000	0
1526821879.492077	12.684080	27.771729	10.675890	1.220918	0.000000	0
1526821879.887779	12.884080	27.971729	11.242359	1.431587	0.000000	0
1526821880.322916	13.084080	28.171729	11.791683	1.262506	0.000000	0
1526821880.738715	13.284080	28.371729	12.323694	1.279556	0.000000	0
1526821881.137862	39.723441	24.087285	13.005163	1.707431	0.000000	0
1526821881.529339	37.655976	27.371729	13.783341	1.987948	0.000000	0
1526821881.991066	11.853470	14.852905	13.695761	-0.189688	0.000000	0
1526821882.392833	12.515863	17.771046	13.752424	0.141042	0.000000	0
1526821882.806951	12.715863	17.971046	13.822983	0.170387	0.000000	0
1526821883.210470	9.606136	12.566593	13.418176	-1.003264	0.000000	0
1526821883.644803	7.821648	11.411146	12.652245	-1.763787	0.203270	1
1526821884.052795	7.367747	10.247386	11.865462	-1.928459	0.270845	1
1526821884.502020	6.828939	8.830882	11.009234	-1.905982	0.302265	1
1526821884.923181	6.524724	8.634381	10.303538	-1.675644	0.264709	1
1526821885.381476	6.216814	7.702301	9.682944	-1.354172	0.000000	0
1526821885.792976	5.907787	6.875744	9.122683	-1.361535	0.000000	0
1526821886.213233	5.461225	7.380695	8.612817	-1.213314	0.000000	0
1526821886.681995	5.952742	6.040887	8.225566	-0.826127	0.000000	0
1526821887.131167	5.774027	5.190920	7.861892	-0.809714	0.000000	0
1526821887.565787	5.928038	5.437177	7.577706	-0.653902	0.000000	0
1526821887.985331	5.883879	5.419936	7.330283	-0.589773	0.000000	0
1526821888.405320	5.183267	6.019057	7.044129	-0.681350	0.000000	0
